customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,payment_method,support_calls,late_payments,online_security,tech_support,streaming_service,senior_citizen,family_members,churn
C101998,21,Male,5,Month-to-month,112.34,7168.68,Fiber optic,Mailed check,3,3,Yes,No,Yes,0,4,0
C101999,31,Female,18,Month-to-month,138.18,7218.33,DSL,Mailed check,1,1,No,No,Yes,0,4,1
C102000,54,Female,44,One year,129.29,1239.64,DSL,Bank transfer,1,0,Yes,Yes,Yes,0,5,0
C102001,51,Male,31,One year,86.44,253.38,DSL,Credit card,1,0,Yes,Yes,Yes,0,3,0
C102002,28,Female,21,Month-to-month,108.48,5274.55,No,Credit card,0,0,Yes,No,Yes,0,2,0
C102003,58,Female,47,One year,73.78,7126.36,DSL,Mailed check,0,1,Yes,Yes,Yes,0,1,0
C102004,73,Female,30,Two year,104.14,5034.43,DSL,Bank transfer,1,0,Yes,Yes,Yes,0,2,0
C102005,20,Female,55,Two year,53.48,7338.79,Fiber optic,Bank transfer,1,1,No,Yes,No,0,1,0
C102006,45,Male,68,Month-to-month,76.52,5638.5,Fiber optic,Mailed check,3,0,Yes,Yes,No,0,4,0
C102007,46,Female,69,One year,47.24,5914.3,Fiber optic,Mailed check,2,0,Yes,No,Yes,0,4,0
C102008,26,Female,41,Month-to-month,24.96,350.57,Fiber optic,Bank transfer,3,4,No,Yes,No,0,1,1
C102009,20,Male,45,Month-to-month,96.51,888.52,Fiber optic,Credit card,2,2,Yes,No,No,0,4,0
C102010,42,Female,30,Month-to-month,132.38,6552.76,DSL,Bank transfer,4,2,No,No,No,0,5,1
C102011,51,Female,45,Month-to-month,23.33,6889.31,No,Bank transfer,0,0,Yes,Yes,No,0,5,0
C102012,29,Female,45,Month-to-month,45.48,4925.38,Fiber optic,Credit card,3,0,No,No,Yes,0,2,1
C102013,59,Male,45,One year,79.82,5352.47,DSL,Credit card,1,0,No,No,No,0,3,0
C102014,26,Male,55,One year,106.57,5567.86,Fiber optic,Credit card,4,0,No,No,No,0,3,0
C102015,32,Female,59,Month-to-month,,1034.42,Fiber optic,Credit card,0,3,Yes,Yes,No,1,2,0
C102016,57,Female,5,Month-to-month,27.37,6044.39,DSL,Electronic check,2,1,No,No,Yes,0,2,1
C102017,42,Male,32,Month-to-month,87.48,4358.38,No,Credit card,2,1,No,No,Yes,0,5,1
C102018,22,Male,6,Month-to-month,126.43,5462.45,Fiber optic,Bank transfer,2,0,Yes,Yes,Yes,0,1,1
C102019,28,Male,26,Two year,24.58,5111.96,Fiber optic,Bank transfer,2,3,Yes,Yes,Yes,0,5,0
C102020,51,Female,37,One year,,6890.7,Fiber optic,Credit card,2,0,Yes,No,No,0,3,0
C102021,41,Female,13,Two year,106.26,2935.26,DSL,Bank transfer,1,4,Yes,,Yes,0,3,0
C102022,32,Male,69,One year,37.0,3424.38,No,Bank transfer,3,1,No,Yes,Yes,0,2,0
C102023,55,Female,25,Month-to-month,50.67,3585.3,Fiber optic,Electronic check,3,0,No,,Yes,0,5,0
C102024,25,Female,13,Month-to-month,89.61,6885.86,Fiber optic,Electronic check,2,1,Yes,No,Yes,1,2,0
C102025,22,Female,20,Month-to-month,143.92,3936.9,Fiber optic,Mailed check,1,1,No,Yes,Yes,0,5,0
C102026,65,Female,72,Month-to-month,57.35,1675.97,Fiber optic,Mailed check,1,2,Yes,No,No,0,4,0
C102027,43,Female,60,Two year,83.38,8849.06,Fiber optic,Credit card,2,2,No,No,No,1,5,0
C102028,35,Female,21,Month-to-month,71.99,4491.1,DSL,Electronic check,4,2,No,No,Yes,0,4,0
C102029,23,Female,61,Month-to-month,136.66,1072.31,Fiber optic,Mailed check,1,1,No,No,Yes,0,5,0
C102030,54,Male,26,One year,29.35,6065.45,Fiber optic,Bank transfer,4,3,Yes,Yes,No,1,1,0
C102031,65,Male,54,Two year,93.6,6678.54,No,Mailed check,0,1,No,Yes,Yes,0,3,0
C102032,30,Male,42,Month-to-month,130.0,4551.98,Fiber optic,Credit card,2,1,No,Yes,No,0,2,1
C102033,45,Male,11,One year,148.46,5853.47,DSL,Mailed check,3,1,Yes,Yes,No,0,1,0
C102034,22,Male,37,Month-to-month,110.83,1636.81,DSL,Credit card,0,0,No,No,No,0,3,0
C102035,30,Male,11,Month-to-month,69.39,3374.51,Fiber optic,Mailed check,2,1,No,Yes,Yes,0,4,1
C102036,34,Male,27,Month-to-month,73.54,1540.27,Fiber optic,Mailed check,1,1,Yes,No,Yes,0,2,0
C102037,67,Male,34,Month-to-month,65.72,3546.39,DSL,Bank transfer,3,0,Yes,No,No,0,3,0
C102038,57,Male,38,One year,98.47,5108.92,Fiber optic,Bank transfer,5,0,Yes,No,No,0,2,0
C102039,62,Female,61,Month-to-month,116.12,4038.6,Fiber optic,Bank transfer,4,0,No,No,Yes,0,1,0
C102040,49,Female,53,One year,126.53,5379.61,DSL,Bank transfer,1,2,Yes,No,No,0,3,0
C102041,46,Male,65,Two year,74.16,4565.66,Fiber optic,Electronic check,2,1,Yes,No,No,1,2,0
C102042,68,Female,3,Month-to-month,113.17,2928.55,DSL,Mailed check,0,0,Yes,Yes,No,1,4,0
C102043,75,Female,67,One year,139.11,1376.4,DSL,Bank transfer,0,1,No,No,Yes,0,4,0
C102044,20,Male,28,Month-to-month,139.71,2348.79,DSL,Credit card,1,1,No,No,No,0,5,1
C102045,73,Male,14,Month-to-month,111.52,1886.35,Fiber optic,Electronic check,3,3,Yes,No,Yes,0,5,1
C102046,57,Male,52,One year,102.8,6396.06,No,Credit card,4,1,No,No,No,0,2,0
C102047,51,Female,30,One year,89.1,7397.7,Fiber optic,Bank transfer,2,0,No,No,Yes,0,4,0
C102048,57,Female,58,Month-to-month,43.82,6511.46,DSL,Mailed check,2,0,No,No,No,0,3,0
C102049,44,Male,54,Two year,36.07,5829.23,DSL,Mailed check,1,3,Yes,Yes,No,0,3,0
C102050,30,Female,69,Month-to-month,83.14,2839.88,Fiber optic,Mailed check,1,0,No,No,No,0,1,0
C102051,62,Female,15,Two year,40.73,6427.77,DSL,Bank transfer,1,0,Yes,No,Yes,0,5,0
C102052,50,Female,38,Month-to-month,95.01,5485.24,Fiber optic,Credit card,3,0,Yes,No,Yes,0,4,1
C102053,23,Male,14,Month-to-month,103.94,517.35,DSL,Mailed check,4,1,No,Yes,No,0,1,0
C102054,41,Female,57,Month-to-month,88.33,8177.75,DSL,Credit card,3,0,No,No,Yes,0,2,0
C102055,36,Female,59,Month-to-month,24.74,811.59,DSL,Bank transfer,1,0,No,Yes,No,0,5,0
C102056,33,Female,8,One year,27.5,4574.1,Fiber optic,Mailed check,0,0,Yes,Yes,No,0,4,0
C102057,57,Female,72,One year,34.73,4666.32,DSL,Electronic check,2,0,No,No,No,0,4,0
C102058,45,Female,19,Month-to-month,39.97,7549.36,DSL,Bank transfer,3,1,No,No,Yes,0,2,1
C102059,50,Female,32,Month-to-month,148.68,8226.3,Fiber optic,Electronic check,1,0,No,No,No,0,4,0
C102060,65,Female,29,Month-to-month,64.78,8463.11,Fiber optic,Bank transfer,2,0,Yes,No,No,0,1,1
C102061,58,Male,41,Month-to-month,57.96,5170.08,No,Electronic check,5,1,Yes,No,No,0,5,0
C102062,30,Male,45,One year,26.79,6143.48,DSL,Bank transfer,2,0,Yes,No,No,0,1,0
C102063,60,Female,13,One year,102.59,887.83,DSL,Credit card,1,0,No,Yes,No,0,3,0
C102064,62,Male,27,Two year,104.78,4442.45,Fiber optic,Credit card,3,0,Yes,No,No,1,4,0
C102065,42,Female,19,Month-to-month,42.81,8090.92,DSL,Mailed check,4,1,Yes,No,Yes,0,4,0
C102066,70,Female,26,Month-to-month,139.5,4155.7,Fiber optic,Mailed check,0,1,No,No,Yes,0,4,0
C102067,59,Female,53,One year,124.06,719.39,DSL,Mailed check,4,0,Yes,No,Yes,0,2,0
C102068,53,Male,51,Two year,49.94,1885.71,No,Bank transfer,2,2,No,No,No,0,3,0
C102069,44,Female,37,One year,83.16,3922.61,DSL,Mailed check,2,3,Yes,No,Yes,1,3,0
C102070,55,Female,9,Month-to-month,79.59,2214.0,Fiber optic,Bank transfer,1,1,No,No,No,1,1,1
C102071,24,Male,52,Month-to-month,65.31,3591.4,No,Electronic check,1,2,No,Yes,No,0,4,0
C102072,22,Male,54,One year,126.29,,No,Electronic check,1,2,Yes,Yes,Yes,0,2,0
C102073,60,Female,3,One year,34.2,2938.47,Fiber optic,Bank transfer,2,2,No,Yes,Yes,0,1,0
C102074,62,Male,69,Two year,73.99,911.37,No,Electronic check,1,1,Yes,No,No,0,4,0
C102075,75,Male,8,Month-to-month,75.64,7956.16,Fiber optic,Credit card,5,0,No,Yes,Yes,0,3,0
C102076,74,Female,14,Two year,80.93,6265.09,DSL,Credit card,0,2,Yes,Yes,No,0,4,0
C102077,68,Female,3,Month-to-month,131.98,5648.1,No,Bank transfer,1,1,Yes,No,Yes,0,4,0
C102078,48,Female,24,Two year,48.36,5497.58,Fiber optic,Credit card,4,0,No,No,Yes,0,3,0
C102079,40,Male,13,Two year,33.38,3628.87,DSL,Electronic check,2,2,No,Yes,No,0,4,0
C102080,59,Male,43,One year,100.32,7427.51,Fiber optic,Mailed check,3,0,No,No,No,0,3,0
C102081,27,Male,29,One year,42.6,8377.36,Fiber optic,Mailed check,2,0,Yes,Yes,No,0,1,0
C102082,49,Female,72,Month-to-month,29.74,149.99,No,Bank transfer,2,1,No,Yes,No,1,5,0
C102083,60,Male,51,Month-to-month,75.46,,Fiber optic,Credit card,3,0,Yes,No,No,0,3,0
C102084,70,Male,42,Month-to-month,48.55,6107.28,DSL,Mailed check,1,0,No,No,No,0,1,0
C102085,47,Female,31,Month-to-month,66.96,2200.99,DSL,Mailed check,2,0,No,No,No,0,2,0
C102086,56,Female,63,Month-to-month,53.76,8214.17,Fiber optic,Mailed check,1,0,No,Yes,Yes,1,1,0
C102087,48,Female,26,Month-to-month,32.04,6039.98,Fiber optic,Bank transfer,3,1,,,No,1,3,0
C102088,35,Male,18,Two year,92.85,3377.79,DSL,Credit card,1,1,No,No,Yes,1,4,0
C102089,53,Female,57,Month-to-month,23.51,3796.01,DSL,Credit card,1,1,No,Yes,Yes,0,3,0
C102090,19,Male,7,One year,145.63,6248.85,DSL,Mailed check,2,1,Yes,No,Yes,0,1,0
C102091,31,Male,48,One year,64.37,1354.58,Fiber optic,Credit card,2,1,,No,Yes,0,1,0
C102092,30,Female,60,Month-to-month,110.37,7962.37,DSL,Credit card,1,2,No,Yes,Yes,1,2,1
C102093,46,Female,33,Month-to-month,125.35,142.47,DSL,Mailed check,3,2,No,No,No,1,5,1
C102094,29,Female,3,Month-to-month,56.28,8812.63,Fiber optic,Bank transfer,4,0,No,Yes,Yes,0,1,0
C102095,56,Female,4,One year,117.34,1592.04,DSL,Mailed check,4,1,Yes,Yes,Yes,0,1,0
C102096,19,Female,4,One year,128.21,6704.79,DSL,Credit card,4,0,Yes,Yes,Yes,0,3,0
C102097,49,Male,42,Month-to-month,,455.33,No,Credit card,1,2,Yes,No,Yes,0,2,0
C102098,30,Male,9,Two year,149.02,3939.72,Fiber optic,Credit card,2,1,Yes,Yes,Yes,0,2,0
C102099,63,Male,51,Month-to-month,22.69,5709.79,DSL,Bank transfer,1,0,Yes,Yes,No,0,4,0
C102100,44,Female,17,One year,48.21,725.02,No,Credit card,3,1,Yes,Yes,No,0,1,0
C102101,66,Male,17,Month-to-month,121.4,4045.31,DSL,Credit card,3,0,No,,Yes,0,1,0
C102102,58,Female,20,One year,45.24,2797.91,Fiber optic,Credit card,2,0,No,No,Yes,0,5,0
C102103,34,Female,14,Two year,110.77,4534.37,Fiber optic,Bank transfer,0,2,No,No,No,0,3,0
C102104,57,Male,22,One year,131.22,4590.73,Fiber optic,Mailed check,2,1,Yes,Yes,Yes,0,1,0
C102105,48,Male,52,Month-to-month,144.7,7088.56,Fiber optic,Credit card,4,2,No,Yes,Yes,0,5,0
C102106,51,Female,27,Month-to-month,81.65,1199.19,DSL,Credit card,0,1,No,Yes,No,1,2,0
C102107,41,Male,43,Two year,146.24,836.2,Fiber optic,Bank transfer,1,2,No,Yes,Yes,0,3,0
C102108,62,Female,3,Month-to-month,73.51,3676.82,Fiber optic,Electronic check,4,1,Yes,Yes,No,0,1,1
C102109,52,Male,8,Month-to-month,48.36,7998.93,Fiber optic,Bank transfer,1,0,Yes,Yes,No,0,1,0
C102110,65,Male,10,One year,86.81,7711.9,Fiber optic,Electronic check,2,1,Yes,No,No,0,3,0
C102111,23,Male,29,Month-to-month,104.48,5083.94,Fiber optic,,1,1,Yes,No,Yes,0,5,0
C102112,36,Male,40,Month-to-month,79.54,8010.09,Fiber optic,Electronic check,3,2,No,Yes,No,0,2,0
C102113,47,Male,65,Two year,93.71,7267.56,Fiber optic,Electronic check,3,1,No,Yes,Yes,0,5,0
C102114,24,Female,21,Month-to-month,74.13,2573.66,DSL,Electronic check,1,1,Yes,No,Yes,0,4,0
C102115,27,Male,24,Month-to-month,88.22,1613.95,No,Bank transfer,3,0,Yes,No,Yes,0,1,0
C102116,58,Male,60,One year,143.84,2780.29,Fiber optic,Credit card,0,0,No,Yes,No,0,4,0
C102117,49,Male,26,Two year,84.98,2121.35,No,Bank transfer,2,2,No,No,No,0,3,1
C102118,51,Female,9,Month-to-month,52.91,5642.2,Fiber optic,Mailed check,0,2,No,No,Yes,0,1,1
C102119,45,Female,20,One year,118.64,5305.6,Fiber optic,Bank transfer,2,0,No,Yes,No,0,1,0
C102120,32,Female,56,One year,,5426.09,No,Credit card,1,1,Yes,No,Yes,0,3,0
C102121,47,Female,36,Month-to-month,126.11,1784.8,DSL,Credit card,2,1,Yes,Yes,Yes,1,4,0
C102122,54,Female,36,Month-to-month,27.39,7147.58,No,Mailed check,1,3,No,Yes,Yes,0,5,1
C102123,46,Male,22,Month-to-month,63.18,3959.27,DSL,Mailed check,2,2,Yes,No,Yes,0,4,1
C102124,39,Male,1,One year,32.27,4304.82,DSL,Bank transfer,0,0,Yes,No,Yes,0,2,0
C102125,21,Male,69,Two year,31.09,8972.96,DSL,Bank transfer,3,0,Yes,Yes,No,0,4,0
C102126,37,Female,37,Month-to-month,105.59,2612.22,Fiber optic,Mailed check,1,0,No,No,Yes,1,5,0
C102127,49,Female,72,Two year,70.09,3607.83,DSL,Mailed check,2,0,Yes,Yes,Yes,0,2,0
C102128,53,Male,13,One year,133.29,6120.52,DSL,Bank transfer,3,2,No,Yes,No,1,3,0
C102129,67,Female,43,Month-to-month,87.13,7935.68,Fiber optic,Mailed check,3,2,No,Yes,No,0,1,0
C102130,21,Female,37,One year,58.39,1228.35,Fiber optic,Mailed check,0,0,Yes,Yes,No,0,2,0
C102131,44,Female,25,Month-to-month,113.72,6641.91,Fiber optic,Bank transfer,3,1,No,Yes,No,0,2,1
C102132,34,Male,21,Two year,101.12,8272.7,DSL,Credit card,1,0,No,Yes,Yes,0,2,0
C102133,29,Male,41,One year,123.95,3864.03,DSL,Mailed check,4,0,No,Yes,Yes,0,1,0
C102134,39,Female,42,One year,103.67,2651.87,DSL,Electronic check,0,1,No,Yes,Yes,0,5,0
C102135,34,Female,42,One year,41.71,6131.86,Fiber optic,Mailed check,0,0,Yes,Yes,No,0,2,0
C102136,27,Female,2,One year,107.14,2290.06,Fiber optic,Bank transfer,1,1,No,No,Yes,1,3,1
C102137,71,Female,68,Two year,70.9,3520.18,DSL,Electronic check,5,2,No,Yes,Yes,1,5,0
C102138,18,Male,8,One year,80.21,8082.53,Fiber optic,Electronic check,2,1,Yes,Yes,Yes,0,3,0
C102139,39,Female,61,Two year,139.8,5353.96,Fiber optic,Mailed check,3,0,No,Yes,No,0,1,0
C102140,43,Male,14,One year,66.8,945.3,DSL,Bank transfer,1,0,No,Yes,Yes,0,3,0
C102141,73,Male,21,Month-to-month,99.55,3034.31,Fiber optic,Bank transfer,2,2,Yes,Yes,No,0,4,1
C102142,35,Male,24,Two year,67.25,5682.66,DSL,Mailed check,1,0,Yes,Yes,No,0,4,0
C102143,67,Female,50,One year,32.31,4385.33,DSL,Credit card,5,1,No,Yes,No,0,1,0
C102144,31,Male,45,One year,78.96,5977.02,DSL,Electronic check,2,1,No,No,No,0,5,0
C102145,64,Male,64,Two year,97.62,6876.83,Fiber optic,Bank transfer,3,0,Yes,Yes,No,0,1,0
C102146,46,Female,64,Month-to-month,72.98,4377.47,Fiber optic,Bank transfer,1,1,Yes,Yes,Yes,1,5,0
C102147,29,Female,26,Month-to-month,70.79,8883.87,No,Mailed check,1,1,Yes,No,Yes,0,4,1
C102148,53,Female,32,Month-to-month,126.65,8240.6,No,Mailed check,2,1,No,No,No,0,4,1
C102149,52,Male,57,One year,23.86,633.18,Fiber optic,Credit card,1,1,No,No,Yes,0,4,0
C102150,69,Female,53,Two year,58.43,2471.24,DSL,Mailed check,3,2,No,No,Yes,1,2,1
C102151,29,Male,33,Two year,,2774.84,Fiber optic,Bank transfer,1,0,No,Yes,No,0,4,1
C102152,24,Male,52,Month-to-month,139.67,1740.18,Fiber optic,,0,0,Yes,Yes,Yes,0,3,0
C102153,46,Female,18,One year,73.6,2876.95,Fiber optic,Bank transfer,1,2,No,Yes,Yes,1,1,0
C102154,28,Male,35,Two year,135.54,3880.9,DSL,Bank transfer,2,2,Yes,Yes,Yes,1,5,0
C102155,50,Male,12,One year,45.86,558.8,Fiber optic,Mailed check,1,1,No,No,No,1,4,0
C102156,23,Male,51,Month-to-month,48.79,1232.97,No,Credit card,1,1,No,No,No,0,1,0
C102157,64,Male,10,One year,130.0,956.59,Fiber optic,Electronic check,0,2,No,Yes,Yes,0,2,1
C102158,32,Female,52,Two year,137.42,512.22,Fiber optic,Mailed check,3,1,Yes,Yes,Yes,0,4,0
C102159,49,Male,34,Two year,48.96,4385.32,Fiber optic,Electronic check,3,0,Yes,No,No,0,1,0
C102160,68,Female,67,One year,27.71,3070.85,Fiber optic,Mailed check,1,0,No,No,No,0,5,0
C102161,28,Male,39,Two year,31.74,8425.48,Fiber optic,Electronic check,1,0,No,Yes,Yes,0,4,0
C102162,75,Male,8,Month-to-month,53.98,1014.57,Fiber optic,Bank transfer,4,1,Yes,Yes,No,0,3,0
C102163,40,Female,29,Month-to-month,118.99,8341.71,No,Bank transfer,3,2,Yes,Yes,No,0,4,0
C102164,43,Male,22,Two year,86.3,870.26,No,Mailed check,0,1,No,Yes,No,0,1,0
C102165,51,Male,70,Month-to-month,79.23,5611.03,Fiber optic,Mailed check,1,0,Yes,Yes,Yes,0,2,0
C102166,63,Male,61,Month-to-month,95.94,2304.8,DSL,Bank transfer,2,3,Yes,Yes,No,0,4,0
C102167,51,Male,43,Month-to-month,135.73,7458.57,DSL,Mailed check,1,1,No,Yes,Yes,0,3,1
C102168,46,Male,49,One year,31.76,647.13,No,Electronic check,2,2,Yes,No,No,1,2,0
C102169,21,Male,29,One year,110.31,8577.32,DSL,Electronic check,1,3,Yes,No,Yes,0,3,0
C102170,34,Female,31,Month-to-month,140.48,520.59,Fiber optic,Mailed check,6,1,No,No,No,0,2,0
C102171,52,Female,53,Two year,47.74,2245.91,Fiber optic,Electronic check,3,0,No,No,No,0,4,0
C102172,30,Female,34,Two year,128.91,4231.24,DSL,Electronic check,2,1,No,No,No,0,1,0
C102173,58,Male,38,Month-to-month,110.74,6828.92,Fiber optic,Bank transfer,0,1,No,Yes,Yes,0,2,0
C102174,56,Male,57,Month-to-month,21.88,8564.9,Fiber optic,Credit card,1,1,Yes,No,Yes,1,2,0
C102175,32,Male,4,One year,50.11,3909.58,DSL,Electronic check,1,2,Yes,No,No,0,5,1
C102176,72,Female,2,One year,98.76,6840.06,Fiber optic,Mailed check,1,2,Yes,Yes,No,0,4,0
C102177,46,Male,12,Month-to-month,85.31,6571.75,Fiber optic,Credit card,1,2,Yes,Yes,Yes,0,4,0
C102178,46,Female,35,Month-to-month,88.63,5183.4,Fiber optic,Electronic check,3,0,No,No,Yes,0,3,1
C102179,28,Male,70,Month-to-month,50.15,6249.18,DSL,Credit card,5,1,Yes,No,Yes,0,1,0
C102180,69,Male,72,Month-to-month,107.75,438.79,No,Credit card,3,2,No,Yes,No,0,1,0
C102181,49,Male,21,Month-to-month,54.63,4030.04,Fiber optic,Credit card,1,3,No,No,No,0,4,1
C102182,19,Female,61,One year,70.63,7094.16,Fiber optic,Bank transfer,1,2,Yes,No,No,0,5,0
C102183,64,Male,35,One year,67.96,4320.57,Fiber optic,Credit card,1,0,No,No,Yes,0,1,0
C102184,31,Female,48,One year,107.36,7874.19,No,Bank transfer,1,0,Yes,No,Yes,0,3,0
C102185,37,Male,15,Month-to-month,,7519.38,Fiber optic,Mailed check,1,1,,No,No,0,4,0
C102186,39,Male,71,One year,46.72,7784.67,Fiber optic,Mailed check,1,0,Yes,Yes,Yes,0,5,0
C102187,28,Female,15,Month-to-month,46.06,1256.97,Fiber optic,Credit card,5,1,No,No,No,0,1,0
C102188,44,Male,6,Month-to-month,34.1,2272.86,DSL,Bank transfer,2,0,No,No,Yes,0,5,0
C102189,20,Male,68,One year,46.99,363.42,DSL,Electronic check,0,0,No,No,No,0,2,0
C102190,34,Male,22,One year,98.92,8846.93,DSL,Mailed check,1,2,Yes,No,No,0,5,1
C102191,61,Male,32,Month-to-month,115.18,2201.63,DSL,Electronic check,4,0,No,No,No,0,2,1
C102192,73,Female,22,One year,105.84,,Fiber optic,Credit card,1,2,Yes,Yes,Yes,1,3,1
C102193,45,Female,27,Two year,81.77,2546.85,DSL,Bank transfer,2,2,,Yes,No,0,1,0
C102194,46,Male,15,One year,26.82,454.16,No,Electronic check,1,0,No,No,No,0,2,1
C102195,38,Male,44,One year,144.67,2425.2,No,Bank transfer,3,0,,Yes,No,0,2,1
C102196,64,Female,9,Two year,41.85,973.94,Fiber optic,Mailed check,3,1,No,No,Yes,0,4,0
C102197,33,Male,34,One year,106.89,3609.12,Fiber optic,Mailed check,9,1,No,No,No,0,1,0
C102198,54,Female,15,One year,138.68,8704.73,DSL,Bank transfer,4,2,Yes,Yes,Yes,0,1,1
C102199,37,Male,62,Month-to-month,110.71,6314.54,Fiber optic,Mailed check,1,0,Yes,Yes,Yes,0,2,0
C102200,23,Female,45,Month-to-month,48.35,,Fiber optic,Mailed check,5,1,Yes,No,No,1,2,0
C102201,36,Female,72,One year,61.05,4133.27,DSL,Mailed check,2,1,No,No,Yes,1,4,0
C102202,74,Female,58,One year,23.93,7320.61,DSL,Electronic check,3,0,No,No,Yes,0,2,0
C102203,22,Female,19,Month-to-month,99.66,8183.73,Fiber optic,Mailed check,2,2,No,Yes,No,0,3,0
C102204,20,Male,16,Two year,99.69,8657.8,Fiber optic,Bank transfer,5,0,Yes,No,No,0,4,0
C102205,18,Male,8,Month-to-month,114.32,981.01,Fiber optic,Mailed check,6,1,Yes,No,Yes,0,4,1
C102206,75,Female,33,One year,21.43,7928.83,No,Bank transfer,2,0,No,Yes,Yes,0,2,1
C102207,55,Female,18,Month-to-month,126.32,2103.24,Fiber optic,Bank transfer,5,2,Yes,Yes,No,0,5,0
C102208,32,Female,35,Month-to-month,116.03,3635.68,DSL,Electronic check,2,2,Yes,No,Yes,0,2,0
C102209,51,Female,43,Two year,,3174.75,Fiber optic,Bank transfer,0,2,No,No,Yes,0,2,0
C102210,52,Male,50,Month-to-month,65.19,6108.66,Fiber optic,Electronic check,1,0,Yes,Yes,Yes,0,2,0
C102211,66,Female,3,Month-to-month,103.01,5421.53,Fiber optic,Bank transfer,2,0,Yes,Yes,No,0,3,1
C102212,42,Female,59,Month-to-month,84.45,1071.03,No,Bank transfer,2,0,Yes,No,Yes,0,5,0
C102213,41,Female,28,Month-to-month,34.96,7067.12,DSL,Electronic check,1,2,No,Yes,Yes,0,5,0
C102214,29,Female,46,One year,31.35,4012.84,DSL,Electronic check,2,4,No,No,Yes,0,4,0
C102215,35,Female,64,Two year,121.59,119.77,Fiber optic,Bank transfer,0,0,No,No,Yes,1,3,0
C102216,32,Female,70,Month-to-month,40.28,3789.08,DSL,Bank transfer,1,0,Yes,,Yes,0,1,0
C102217,61,Female,47,One year,42.37,4695.35,Fiber optic,Credit card,1,2,Yes,Yes,Yes,0,1,0
C102218,33,Male,14,One year,128.02,712.98,Fiber optic,Bank transfer,3,1,No,Yes,Yes,0,3,0
C102219,44,Female,7,Two year,99.58,1445.1,DSL,Electronic check,2,0,Yes,No,No,0,2,0
C102220,25,Female,31,Two year,98.61,8942.79,Fiber optic,Bank transfer,1,2,Yes,Yes,No,0,1,0
C102221,63,Female,51,One year,82.31,7853.64,Fiber optic,Credit card,3,1,Yes,No,Yes,0,2,0
C102222,42,Male,29,Month-to-month,93.97,1286.61,DSL,Bank transfer,2,1,Yes,Yes,No,0,3,0
C102223,34,Male,15,Month-to-month,98.23,5264.75,Fiber optic,Mailed check,4,1,No,Yes,Yes,0,2,0
C102224,46,Male,25,Month-to-month,145.82,3475.27,Fiber optic,Credit card,0,0,No,No,Yes,0,3,1
C102225,70,Female,61,One year,48.99,4939.29,Fiber optic,Electronic check,4,0,No,No,Yes,0,4,0
C102226,25,Female,41,One year,47.89,4287.76,Fiber optic,Mailed check,2,1,No,Yes,Yes,0,1,0
C102227,32,Female,69,One year,27.44,528.53,Fiber optic,Electronic check,2,2,Yes,No,Yes,0,2,0
C102228,44,Male,4,One year,105.57,2907.24,DSL,Bank transfer,2,2,No,Yes,No,0,4,0
C102229,63,Female,57,Month-to-month,91.38,1217.13,Fiber optic,Credit card,3,0,Yes,No,No,0,1,0
C102230,67,Male,31,One year,34.46,4451.82,Fiber optic,Electronic check,1,0,No,Yes,Yes,0,3,0
C102231,69,Male,3,Month-to-month,67.39,8175.12,Fiber optic,Bank transfer,2,1,No,Yes,Yes,1,3,0
C102232,24,Male,67,Month-to-month,43.23,8960.24,DSL,Electronic check,1,1,Yes,No,No,0,3,1
C102233,20,Male,50,Month-to-month,63.09,8503.85,DSL,Mailed check,1,0,Yes,Yes,Yes,0,1,0
C102234,46,Male,17,Two year,143.66,8872.7,Fiber optic,Bank transfer,1,2,No,No,No,0,4,0
C102235,61,Female,60,Month-to-month,108.83,235.69,Fiber optic,Credit card,1,0,No,Yes,Yes,0,3,0
C102236,70,Female,66,Two year,20.98,6592.08,Fiber optic,Bank transfer,1,0,No,Yes,Yes,0,5,0
C102237,41,Male,24,Month-to-month,52.83,2529.24,Fiber optic,Electronic check,0,1,No,Yes,No,0,4,0
C102238,75,Female,32,Month-to-month,21.35,7804.0,Fiber optic,Bank transfer,0,1,Yes,No,Yes,0,3,0
C102239,20,Female,19,Two year,112.93,7342.23,DSL,Electronic check,0,2,No,Yes,Yes,0,4,0
C102240,37,Male,66,One year,81.02,3870.7,DSL,Credit card,0,0,,Yes,Yes,0,3,0
C102241,63,Male,60,Month-to-month,149.22,4312.02,DSL,Electronic check,5,0,No,Yes,No,0,1,1
C102242,32,Female,66,Month-to-month,115.37,2459.32,Fiber optic,Mailed check,2,0,Yes,Yes,No,0,5,0
C102243,42,Female,15,Two year,87.33,2670.36,No,Electronic check,1,0,Yes,Yes,Yes,0,2,0
C102244,47,Female,35,Month-to-month,124.61,8832.45,Fiber optic,Credit card,1,2,No,Yes,Yes,0,3,0
C102245,31,Female,69,One year,111.62,8010.79,Fiber optic,Mailed check,1,0,No,No,No,0,1,0
C102246,24,Male,27,Month-to-month,51.69,1807.63,DSL,Credit card,2,3,No,,Yes,1,4,0
C102247,34,Female,7,Month-to-month,88.93,2552.17,No,Bank transfer,3,0,No,Yes,Yes,0,3,1
C102248,61,Male,6,Month-to-month,92.28,1066.97,Fiber optic,Credit card,1,0,Yes,No,Yes,1,2,1
C102249,37,Male,33,One year,78.66,8900.95,Fiber optic,Mailed check,2,0,Yes,Yes,Yes,0,5,0
